일자,계(명),서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,검역
2020-09-02,267 ,101 ,7 ,13 ,11 ,10 ,14 ,5 ,-,84 ,2 ,1 ,7 ,-,3 ,4 ,1 ,1 ,3 
2020-09-03,195 ,69 ,4 ,3 ,16 ,6 ,4 ,8 ,-,64 ,4 ,1 ,7 ,-,6 ,-,-,-,3 
2020-09-04,198 ,68 ,4 ,7 ,5 ,11 ,4 ,3 ,-,56 ,3 ,4 ,21 ,-,1 ,4 ,3 ,-,4 
2020-09-05,168 ,51 ,10 ,5 ,14 ,8 ,2 ,1 ,-,50 ,3 ,4 ,4 ,2 ,-,1 ,8 ,1 ,4 
2020-09-06,167 ,63 ,2 ,5 ,12 ,7 ,5 ,1 ,-,47 ,5 ,2 ,2 ,1 ,3 ,2 ,6 ,-,4 
2020-09-07,119 ,48 ,9 ,2 ,1 ,9 ,5 ,3 ,-,31 ,-,-,3 ,1 ,-,-,3 ,-,4 
2020-09-08,136 ,67 ,1 ,2 ,2 ,13 ,4 ,3 ,1 ,31 ,-,1 ,-,3 ,1 ,3 ,-,-,4 
2020-09-09,156 ,49 ,2 ,2 ,1 ,17 ,8 ,4 ,2 ,55 ,-,1 ,8 ,1 ,1 ,-,1 ,-,4 
2020-09-10,155 ,48 ,1 ,1 ,5 ,5 ,11 ,4 ,-,50 ,2 ,3 ,12 ,1 ,2 ,3 ,1 ,2 ,4 
2020-09-11,176 ,63 ,3 ,1 ,8 ,8 ,11 ,5 ,-,47 ,-,1 ,14 ,-,2 ,2 ,-,2 ,9 
2020-09-12,136 ,50 ,4 ,4 ,8 ,3 ,7 ,1 ,-,32 ,3 ,-,6 ,1 ,1 ,2 ,3 ,1 ,10 
2020-09-13,121 ,31 ,3 ,14 ,3 ,3 ,2 ,7 ,-,32 ,1 ,-,11 ,2 ,-,2 ,3 ,-,7 
2020-09-14,109 ,41 ,3 ,4 ,10 ,3 ,1 ,1 ,-,30 ,-,-,8 ,1 ,-,1 ,1 ,-,5 
2020-09-15,106 ,32 ,4 ,-,9 ,1 ,3 ,-,-,39 ,1 ,2 ,3 ,1 ,-,1 ,2 ,3 ,5 
2020-09-16,113 ,51 ,4 ,4 ,9 ,2 ,1 ,-,-,26 ,-,2 ,2 ,5 ,-,2 ,3 ,-,2 
2020-09-17,153 ,64 ,2 ,2 ,7 ,1 ,1 ,-,-,54 ,-,-,10 ,-,1 ,6 ,3 ,-,2 
2020-09-18,126 ,46 ,2 ,2 ,6 ,-,3 ,-,-,37 ,-,3 ,6 ,8 ,-,5 ,4 ,2 ,2 
2020-09-19,110 ,40 ,2 ,2 ,11 ,-,2 ,-,-,41 ,-,1 ,4 ,1 ,-,4 ,1 ,-,1 
2020-09-20,82 ,28 ,6 ,2 ,3 ,-,2 ,1 ,-,26 ,-,1 ,1 ,-,-,5 ,1 ,-,6 
2020-09-21,70 ,23 ,8 ,1 ,2 ,1 ,2 ,-,-,18 ,-,2 ,-,-,-,1 ,2 ,-,10 
2020-09-22,61 ,21 ,5 ,-,2 ,-,-,1 ,1 ,20 ,2 ,2 ,-,-,-,4 ,1 ,-,2 
2020-09-23,110 ,40 ,7 ,3 ,5 ,2 ,-,2 ,-,30 ,1 ,2 ,5 ,1 ,-,6 ,-,-,6 
2020-09-24,125 ,39 ,7 ,1 ,10 ,-,1 ,-,3 ,48 ,2 ,2 ,1 ,1 ,1 ,2 ,1 ,1 ,5 
2020-09-25,114 ,57 ,3 ,-,3 ,2 ,-,-,1 ,27 ,1 ,3 ,1 ,3 ,-,6 ,1 ,-,6 
2020-09-26,61 ,26 ,2 ,1 ,1 ,-,1 ,-,-,14 ,-,-,-,3 ,-,3 ,1 ,-,9 
2020-09-27,95 ,34 ,3 ,-,9 ,2 ,-,-,1 ,21 ,-,2 ,2 ,2 ,1 ,6 ,1 ,-,11 
2020-09-28,50 ,19 ,1 ,-,1 ,-,-,1 ,-,14 ,1 ,1 ,-,-,-,4 ,1 ,-,7 
2020-09-29,38 ,11 ,3 ,-,-,-,-,-,-,10 ,-,1 ,2 ,-,-,2 ,-,-,9 
2020-09-30,113 ,51 ,5 ,2 ,4 ,3 ,2 ,1 ,-,26 ,-,-,5 ,3 ,-,6 ,-,-,5 
2020-10-01,77 ,30 ,6 ,1 ,3 ,0 ,0 ,0 ,0 ,21 ,0 ,1 ,3 ,0 ,1 ,5 ,0 ,0 ,6 
2020-10-02,63 ,11 ,18 ,0 ,4 ,0 ,0 ,0 ,0 ,19 ,0 ,0 ,1 ,0 ,0 ,4 ,0 ,0 ,6 
2020-10-03,75 ,26 ,8 ,0 ,7 ,0 ,2 ,0 ,0 ,10 ,0 ,1 ,1 ,1 ,3 ,2 ,0 ,0 ,14 
2020-10-04,64 ,16 ,5 ,2 ,6 ,1 ,2 ,1 ,0 ,16 ,0 ,2 ,0 ,0 ,0 ,4 ,0 ,0 ,9 
2020-10-05,73 ,19 ,5 ,1 ,5 ,0 ,1 ,4 ,1 ,27 ,0 ,1 ,2 ,3 ,0 ,1 ,1 ,0 ,2 
2020-10-06,75 ,15 ,3 ,0 ,4 ,0 ,3 ,1 ,0 ,35 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,5 
2020-10-07,114 ,33 ,2 ,1 ,6 ,0 ,2 ,1 ,1 ,53 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,0 ,7 
2020-10-08,69 ,20 ,5 ,0 ,5 ,0 ,7 ,0 ,0 ,24 ,0 ,1 ,0 ,0 ,0 ,1 ,3 ,0 ,3 
2020-10-09,54 ,22 ,5 ,1 ,0 ,0 ,5 ,0 ,0 ,12 ,0 ,1 ,0 ,0 ,1 ,0 ,1 ,0 ,6 
2020-10-10,72 ,25 ,3 ,1 ,8 ,0 ,1 ,0 ,0 ,24 ,0 ,0 ,3 ,0 ,2 ,0 ,0 ,0 ,5 
2020-10-11,58 ,23 ,3 ,1 ,1 ,0 ,2 ,1 ,0 ,21 ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,3 
2020-10-12,98 ,31 ,4 ,0 ,3 ,1 ,13 ,0 ,0 ,30 ,1 ,0 ,2 ,2 ,0 ,1 ,1 ,0 ,9 
2020-10-13,91 ,20 ,1 ,1 ,0 ,2 ,10 ,0 ,0 ,38 ,4 ,1 ,2 ,1 ,0 ,1 ,0 ,0 ,10 
2020-10-14,84 ,23 ,2 ,0 ,8 ,0 ,4 ,1 ,0 ,31 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,14 
2020-10-15,110 ,25 ,55 ,0 ,11 ,0 ,1 ,0 ,0 ,8 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,6 
2020-10-16,47 ,18 ,0 ,0 ,4 ,0 ,2 ,0 ,0 ,17 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,3 
2020-10-17,73 ,18 ,6 ,1 ,2 ,1 ,0 ,0 ,0 ,32 ,3 ,0 ,2 ,0 ,1 ,0 ,2 ,0 ,5 
2020-10-18,91 ,20 ,4 ,0 ,1 ,0 ,1 ,0 ,0 ,50 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 
2020-10-19,76 ,14 ,15 ,0 ,5 ,2 ,2 ,0 ,0 ,18 ,1 ,1 ,2 ,1 ,0 ,2 ,1 ,0 ,12 
2020-10-20,58 ,11 ,2 ,0 ,3 ,0 ,1 ,0 ,0 ,28 ,3 ,2 ,2 ,0 ,0 ,2 ,1 ,0 ,3 
2020-10-21,89 ,17 ,10 ,0 ,6 ,1 ,4 ,1 ,0 ,24 ,2 ,1 ,0 ,0 ,1 ,2 ,0 ,0 ,20 
2020-10-22,121 ,18 ,5 ,2 ,4 ,0 ,0 ,0 ,0 ,67 ,2 ,0 ,11 ,2 ,0 ,1 ,0 ,0 ,9 
2020-10-23,155 ,20 ,0 ,5 ,5 ,6 ,0 ,0 ,0 ,103 ,1 ,0 ,4 ,2 ,1 ,0 ,0 ,0 ,8 
2020-10-24,77 ,22 ,0 ,0 ,2 ,0 ,5 ,0 ,0 ,35 ,0 ,0 ,5 ,0 ,2 ,0 ,0 ,0 ,6 
2020-10-25,61 ,17 ,1 ,1 ,0 ,0 ,1 ,1 ,0 ,27 ,0 ,0 ,2 ,0 ,0 ,0 ,2 ,0 ,9 
2020-10-26,119 ,20 ,0 ,0 ,3 ,0 ,1 ,1 ,1 ,67 ,0 ,2 ,1 ,0 ,0 ,3 ,3 ,0 ,17 
2020-10-27,88 ,24 ,1 ,0 ,2 ,0 ,5 ,0 ,0 ,35 ,6 ,1 ,1 ,0 ,3 ,0 ,5 ,0 ,5 
2020-10-28,103 ,25 ,0 ,2 ,10 ,0 ,7 ,0 ,0 ,31 ,14 ,0 ,1 ,3 ,0 ,5 ,3 ,0 ,2 
2020-10-29,125 ,36 ,0 ,3 ,5 ,2 ,0 ,2 ,0 ,58 ,7 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,9 
2020-10-30,113 ,47 ,0 ,10 ,3 ,0 ,0 ,2 ,0 ,32 ,6 ,2 ,3 ,2 ,1 ,0 ,1 ,0 ,4 
2020-10-31,127 ,52 ,2 ,9 ,3 ,0 ,0 ,0 ,3 ,27 ,0 ,0 ,5 ,0 ,0 ,0 ,1 ,0 ,25 
2020-11-01,124 ,45 ,0 ,2 ,4 ,3 ,0 ,0 ,0 ,38 ,3 ,1 ,9 ,0 ,3 ,0 ,2 ,0 ,14 
2020-11-02,97 ,25 ,0 ,3 ,2 ,0 ,0 ,1 ,0 ,41 ,1 ,2 ,11 ,0 ,2 ,1 ,1 ,0 ,7 
2020-11-03,75 ,22 ,1 ,0 ,1 ,2 ,0 ,0 ,0 ,27 ,1 ,1 ,7 ,0 ,0 ,0 ,1 ,0 ,12 
2020-11-04,117 ,42 ,1 ,2 ,4 ,0 ,1 ,1 ,0 ,43 ,0 ,0 ,10 ,0 ,0 ,2 ,0 ,1 ,10 
2020-11-05,125 ,50 ,4 ,2 ,5 ,0 ,0 ,0 ,0 ,27 ,1 ,2 ,23 ,0 ,0 ,0 ,5 ,0 ,6 
2020-11-06,145 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,47 ,7 ,0 ,25 ,1 ,0 ,1 ,13 ,0 ,11 
2020-11-07,89 ,37 ,2 ,1 ,1 ,0 ,1 ,0 ,0 ,21 ,4 ,0 ,9 ,0 ,0 ,0 ,5 ,0 ,8 
2020-11-08,143 ,54 ,0 ,7 ,3 ,2 ,1 ,1 ,0 ,25 ,9 ,2 ,9 ,0 ,4 ,2 ,10 ,0 ,14 
2020-11-09,126 ,46 ,2 ,6 ,2 ,1 ,0 ,0 ,0 ,22 ,11 ,4 ,10 ,4 ,2 ,1 ,4 ,0 ,11 
2020-11-10,100 ,35 ,1 ,1 ,3 ,5 ,0 ,0 ,0 ,33 ,3 ,2 ,4 ,0 ,2 ,1 ,2 ,0 ,8 
2020-11-11,145 ,45 ,3 ,0 ,1 ,4 ,1 ,0 ,0 ,53 ,9 ,2 ,7 ,1 ,1 ,0 ,11 ,0 ,7 
2020-11-12,143 ,53 ,2 ,3 ,2 ,6 ,2 ,1 ,0 ,35 ,6 ,1 ,9 ,0 ,8 ,1 ,4 ,1 ,9 
2020-11-13,191 ,74 ,0 ,1 ,4 ,5 ,0 ,0 ,1 ,47 ,23 ,1 ,8 ,0 ,9 ,0 ,3 ,1 ,14 
2020-11-14,205 ,69 ,4 ,0 ,1 ,8 ,2 ,0 ,1 ,49 ,18 ,0 ,11 ,4 ,13 ,0 ,4 ,0 ,21 
2020-11-15,208 ,85 ,0 ,1 ,2 ,9 ,0 ,0 ,0 ,45 ,19 ,8 ,5 ,2 ,9 ,2 ,3 ,0 ,18 
2020-11-16,222 ,80 ,0 ,0 ,10 ,4 ,3 ,0 ,1 ,42 ,20 ,3 ,6 ,1 ,10 ,14 ,4 ,1 ,23 
2020-11-17,230 ,90 ,0 ,3 ,13 ,18 ,1 ,0 ,1 ,52 ,13 ,0 ,9 ,0 ,16 ,3 ,3 ,0 ,8 
2020-11-18,285 ,92 ,5 ,2 ,12 ,9 ,1 ,3 ,0 ,87 ,5 ,0 ,7 ,0 ,15 ,16 ,9 ,0 ,22 
2020-11-19,325 ,109 ,5 ,2 ,12 ,8 ,1 ,0 ,0 ,64 ,20 ,4 ,13 ,2 ,28 ,8 ,28 ,0 ,21 
2020-11-20,348 ,132 ,2 ,1 ,30 ,4 ,0 ,0 ,0 ,73 ,24 ,2 ,15 ,13 ,14 ,10 ,18 ,2 ,8 
2020-11-21,386 ,156 ,7 ,1 ,22 ,7 ,1 ,1 ,0 ,93 ,15 ,1 ,21 ,14 ,19 ,8 ,11 ,0 ,9 
2020-11-22,330 ,121 ,1 ,1 ,27 ,8 ,0 ,1 ,0 ,75 ,13 ,0 ,13 ,12 ,13 ,6 ,19 ,0 ,20 
2020-11-23,271 ,112 ,5 ,2 ,23 ,1 ,3 ,1 ,1 ,76 ,12 ,0 ,9 ,9 ,5 ,4 ,2 ,1 ,5 
2020-11-24,349 ,133 ,6 ,3 ,17 ,3 ,0 ,2 ,2 ,81 ,46 ,3 ,8 ,15 ,7 ,9 ,3 ,1 ,10 
2020-11-25,382 ,142 ,18 ,5 ,40 ,14 ,4 ,3 ,0 ,82 ,13 ,3 ,18 ,8 ,8 ,3 ,11 ,3 ,7 
2020-11-26,581 ,212 ,22 ,1 ,18 ,14 ,1 ,7 ,4 ,183 ,8 ,8 ,16 ,16 ,9 ,2 ,45 ,3 ,12 
2020-11-27,555 ,204 ,24 ,0 ,25 ,13 ,5 ,7 ,3 ,117 ,9 ,20 ,31 ,24 ,11 ,3 ,39 ,3 ,17 
2020-11-28,503 ,178 ,28 ,1 ,25 ,16 ,13 ,3 ,0 ,125 ,33 ,24 ,17 ,9 ,7 ,5 ,14 ,2 ,3 
2020-11-29,450 ,158 ,22 ,3 ,21 ,8 ,6 ,0 ,3 ,94 ,19 ,22 ,13 ,17 ,20 ,11 ,15 ,1 ,17 
2020-11-30,438 ,159 ,52 ,4 ,34 ,13 ,5 ,3 ,1 ,77 ,8 ,22 ,5 ,16 ,4 ,4 ,20 ,1 ,10 
2020-12-01,451 ,155 ,31 ,11 ,16 ,22 ,10 ,3 ,2 ,96 ,9 ,32 ,16 ,9 ,2 ,11 ,11 ,1 ,14 
2020-12-02,511 ,193 ,32 ,4 ,23 ,10 ,5 ,10 ,7 ,144 ,12 ,16 ,8 ,26 ,1 ,5 ,7 ,2 ,6 
2020-12-03,540 ,262 ,15 ,3 ,22 ,3 ,7 ,2 ,4 ,141 ,8 ,10 ,14 ,9 ,2 ,11 ,13 ,1 ,13 
2020-12-04,628 ,295 ,31 ,6 ,17 ,1 ,21 ,5 ,0 ,160 ,3 ,5 ,23 ,14 ,3 ,9 ,16 ,2 ,17 
2020-12-05,577 ,235 ,29 ,7 ,19 ,6 ,10 ,1 ,4 ,157 ,9 ,18 ,10 ,17 ,4 ,17 ,27 ,1 ,6 
2020-12-06,631 ,254 ,34 ,3 ,42 ,5 ,3 ,3 ,3 ,184 ,12 ,14 ,15 ,12 ,8 ,11 ,16 ,0 ,12 
2020-12-07,615 ,244 ,35 ,5 ,40 ,5 ,2 ,38 ,0 ,156 ,9 ,11 ,10 ,22 ,3 ,9 ,16 ,0 ,10 
2020-12-08,587 ,211 ,26 ,4 ,25 ,11 ,11 ,61 ,1 ,157 ,8 ,10 ,15 ,13 ,7 ,5 ,13 ,2 ,7 
2020-12-09,670 ,262 ,19 ,2 ,46 ,9 ,10 ,14 ,1 ,219 ,5 ,23 ,4 ,12 ,2 ,4 ,29 ,0 ,9 
2020-12-10,679 ,249 ,31 ,3 ,37 ,5 ,9 ,16 ,1 ,215 ,15 ,12 ,20 ,8 ,5 ,8 ,16 ,13 ,16 
2020-12-11,689 ,252 ,26 ,6 ,37 ,3 ,10 ,47 ,0 ,229 ,11 ,20 ,10 ,7 ,4 ,3 ,12 ,5 ,7 
2020-12-12,950 ,362 ,59 ,35 ,42 ,9 ,18 ,23 ,1 ,272 ,36 ,21 ,10 ,6 ,8 ,19 ,17 ,0 ,12 
2020-12-13,"1,030 ",399 ,57 ,28 ,62 ,15 ,13 ,8 ,0 ,331 ,18 ,15 ,10 ,9 ,6 ,18 ,24 ,3 ,14 
2020-12-14,718 ,219 ,21 ,16 ,36 ,22 ,2 ,5 ,3 ,226 ,14 ,21 ,55 ,8 ,1 ,16 ,28 ,8 ,17 
2020-12-15,879 ,251 ,41 ,19 ,55 ,5 ,32 ,48 ,1 ,288 ,13 ,25 ,37 ,15 ,1 ,15 ,16 ,9 ,8 
2020-12-16,"1,078 ",378 ,41 ,27 ,67 ,2 ,15 ,6 ,0 ,329 ,8 ,23 ,35 ,75 ,4 ,28 ,19 ,15 ,6 
2020-12-17,"1,013 ",422 ,44 ,21 ,80 ,10 ,11 ,10 ,0 ,291 ,9 ,19 ,19 ,19 ,0 ,9 ,30 ,12 ,7 
2020-12-18,"1,064 ",398 ,39 ,20 ,65 ,4 ,5 ,31 ,0 ,303 ,18 ,31 ,18 ,16 ,5 ,31 ,44 ,27 ,9 
2020-12-19,"1,045 ",380 ,39 ,20 ,46 ,9 ,5 ,9 ,0 ,274 ,27 ,103 ,24 ,15 ,5 ,29 ,32 ,24 ,4 
2020-12-20,"1,096 ",472 ,33 ,25 ,62 ,14 ,3 ,6 ,1 ,249 ,55 ,14 ,20 ,29 ,4 ,25 ,51 ,24 ,9 
2020-12-21,924 ,327 ,20 ,21 ,88 ,13 ,3 ,17 ,0 ,244 ,25 ,33 ,16 ,13 ,9 ,48 ,15 ,23 ,9 
2020-12-22,866 ,316 ,26 ,39 ,45 ,26 ,9 ,6 ,1 ,204 ,23 ,31 ,17 ,4 ,5 ,59 ,18 ,19 ,18 
2020-12-23,"1,090 ",375 ,32 ,24 ,49 ,36 ,35 ,18 ,1 ,309 ,13 ,58 ,11 ,21 ,12 ,25 ,29 ,33 ,9 
2020-12-24,985 ,319 ,44 ,26 ,53 ,15 ,11 ,9 ,2 ,285 ,21 ,47 ,31 ,12 ,2 ,50 ,21 ,26 ,11 
2020-12-25,"1,240 ",552 ,22 ,23 ,55 ,36 ,13 ,12 ,1 ,263 ,14 ,42 ,80 ,14 ,5 ,67 ,15 ,20 ,6 
2020-12-26,"1,131 ",465 ,27 ,13 ,55 ,28 ,11 ,8 ,1 ,255 ,36 ,38 ,61 ,37 ,6 ,34 ,22 ,24 ,10 
2020-12-27,970 ,362 ,40 ,21 ,61 ,17 ,8 ,1 ,6 ,241 ,23 ,24 ,58 ,8 ,5 ,34 ,44 ,7 ,10 
2020-12-28,806 ,299 ,34 ,24 ,46 ,12 ,3 ,2 ,2 ,193 ,27 ,31 ,35 ,1 ,7 ,46 ,25 ,11 ,8 
2020-12-29,"1,043 ",520 ,17 ,29 ,32 ,15 ,30 ,4 ,4 ,256 ,21 ,22 ,27 ,8 ,4 ,28 ,16 ,5 ,5 
2020-12-30,"1,050 ",387 ,39 ,51 ,48 ,9 ,19 ,16 ,2 ,277 ,17 ,45 ,27 ,32 ,1 ,23 ,36 ,10 ,11 
2020-12-31,967 ,366 ,74 ,33 ,59 ,8 ,7 ,35 ,0 ,225 ,36 ,22 ,18 ,12 ,5 ,23 ,22 ,9 ,13 
2021-01-01,"1,027 ",357 ,57 ,43 ,65 ,17 ,11 ,43 ,1 ,284 ,30 ,22 ,15 ,8 ,6 ,24 ,35 ,5 ,4 
2021-01-02,820 ,250 ,26 ,29 ,71 ,13 ,4 ,17 ,3 ,227 ,31 ,36 ,7 ,11 ,11 ,20 ,37 ,13 ,14 
2021-01-03,657 ,198 ,19 ,22 ,48 ,26 ,8 ,7 ,1 ,204 ,33 ,27 ,9 ,5 ,12 ,14 ,12 ,4 ,8 
2021-01-04,"1,020 ",329 ,37 ,29 ,103 ,74 ,6 ,5 ,0 ,268 ,28 ,23 ,23 ,13 ,3 ,25 ,33 ,10 ,11 
2021-01-05,714 ,199 ,15 ,32 ,49 ,23 ,8 ,4 ,0 ,230 ,27 ,32 ,18 ,5 ,4 ,24 ,21 ,8 ,15 
2021-01-06,838 ,263 ,38 ,21 ,38 ,30 ,9 ,2 ,1 ,284 ,16 ,21 ,24 ,22 ,1 ,28 ,29 ,5 ,6 
2021-01-07,869 ,297 ,23 ,10 ,41 ,28 ,9 ,9 ,3 ,303 ,30 ,14 ,20 ,2 ,1 ,36 ,20 ,9 ,14 
2021-01-08,674 ,191 ,24 ,18 ,30 ,21 ,8 ,10 ,0 ,258 ,11 ,10 ,21 ,8 ,0 ,30 ,22 ,6 ,6 
2021-01-09,641 ,188 ,17 ,13 ,49 ,6 ,5 ,8 ,0 ,211 ,6 ,30 ,27 ,14 ,5 ,21 ,26 ,5 ,10 
2021-01-10,657 ,187 ,34 ,27 ,33 ,21 ,4 ,34 ,0 ,192 ,20 ,9 ,30 ,6 ,4 ,19 ,19 ,4 ,14 
2021-01-11,451 ,141 ,19 ,11 ,22 ,24 ,1 ,14 ,0 ,147 ,11 ,10 ,11 ,7 ,3 ,4 ,13 ,2 ,11 
2021-01-12,537 ,167 ,21 ,18 ,21 ,7 ,7 ,7 ,1 ,175 ,7 ,16 ,3 ,12 ,2 ,8 ,55 ,2 ,8 
2021-01-13,561 ,152 ,35 ,13 ,22 ,4 ,9 ,11 ,0 ,201 ,21 ,11 ,5 ,8 ,0 ,23 ,42 ,1 ,3 
2021-01-14,524 ,134 ,40 ,11 ,25 ,31 ,3 ,10 ,2 ,171 ,11 ,18 ,12 ,3 ,6 ,18 ,16 ,2 ,11 
2021-01-15,512 ,127 ,47 ,11 ,24 ,6 ,3 ,6 ,4 ,186 ,13 ,9 ,6 ,6 ,13 ,23 ,22 ,1 ,5 
2021-01-16,580 ,156 ,61 ,23 ,33 ,6 ,5 ,8 ,1 ,168 ,23 ,6 ,8 ,17 ,13 ,20 ,20 ,4 ,8 
2021-01-17,520 ,145 ,34 ,15 ,35 ,15 ,3 ,18 ,1 ,175 ,4 ,7 ,7 ,5 ,15 ,15 ,18 ,0 ,8 
2021-01-18,389 ,132 ,10 ,13 ,13 ,11 ,2 ,6 ,2 ,105 ,16 ,9 ,11 ,3 ,4 ,18 ,22 ,2 ,10 
2021-01-19,386 ,101 ,17 ,16 ,19 ,8 ,7 ,8 ,3 ,139 ,17 ,5 ,8 ,3 ,6 ,9 ,11 ,1 ,8 
2021-01-20,404 ,143 ,13 ,12 ,16 ,11 ,1 ,3 ,0 ,139 ,11 ,3 ,8 ,2 ,9 ,7 ,19 ,6 ,1 
2021-01-21,400 ,125 ,19 ,7 ,23 ,6 ,0 ,3 ,1 ,138 ,8 ,7 ,10 ,5 ,14 ,8 ,16 ,5 ,5 
2021-01-22,346 ,115 ,23 ,6 ,9 ,2 ,1 ,3 ,0 ,116 ,9 ,1 ,7 ,0 ,7 ,15 ,21 ,2 ,9 
2021-01-23,431 ,127 ,33 ,22 ,12 ,7 ,1 ,2 ,1 ,117 ,6 ,4 ,17 ,7 ,10 ,18 ,32 ,3 ,12 
2021-01-24,392 ,133 ,20 ,12 ,25 ,17 ,0 ,2 ,11 ,99 ,11 ,12 ,9 ,4 ,1 ,8 ,17 ,2 ,9 
2021-01-25,437 ,101 ,20 ,15 ,14 ,16 ,125 ,2 ,2 ,77 ,4 ,8 ,13 ,0 ,3 ,15 ,11 ,0 ,11 
2021-01-26,349 ,104 ,27 ,13 ,18 ,12 ,4 ,0 ,2 ,77 ,43 ,7 ,6 ,1 ,9 ,8 ,12 ,0 ,6 
2021-01-27,559 ,129 ,32 ,6 ,20 ,112 ,1 ,6 ,4 ,150 ,18 ,8 ,4 ,13 ,12 ,11 ,21 ,0 ,12 
2021-01-28,497 ,105 ,54 ,11 ,41 ,44 ,4 ,6 ,1 ,118 ,6 ,25 ,4 ,1 ,8 ,43 ,19 ,0 ,7 
2021-01-29,469 ,112 ,34 ,10 ,19 ,54 ,1 ,2 ,0 ,135 ,8 ,9 ,6 ,6 ,5 ,43 ,15 ,1 ,9 
2021-01-30,456 ,152 ,20 ,8 ,15 ,33 ,2 ,2 ,0 ,146 ,3 ,11 ,9 ,3 ,1 ,22 ,12 ,2 ,15 
2021-01-31,353 ,99 ,20 ,10 ,21 ,17 ,0 ,6 ,2 ,113 ,6 ,1 ,5 ,2 ,1 ,16 ,18 ,1 ,15 
2021-02-01,305 ,107 ,15 ,9 ,11 ,32 ,1 ,1 ,0 ,92 ,8 ,6 ,4 ,3 ,1 ,5 ,4 ,0 ,6 
2021-02-02,336 ,128 ,12 ,12 ,8 ,24 ,0 ,1 ,0 ,82 ,7 ,18 ,5 ,2 ,3 ,10 ,11 ,1 ,12 
2021-02-03,467 ,188 ,19 ,9 ,21 ,6 ,7 ,0 ,1 ,111 ,6 ,9 ,36 ,10 ,6 ,12 ,8 ,1 ,17 
2021-02-04,451 ,172 ,26 ,8 ,44 ,12 ,2 ,2 ,0 ,134 ,8 ,4 ,13 ,1 ,2 ,6 ,8 ,3 ,6 
2021-02-05,370 ,126 ,33 ,14 ,26 ,14 ,0 ,0 ,0 ,114 ,5 ,3 ,13 ,0 ,0 ,7 ,6 ,2 ,7 
2021-02-06,390 ,143 ,14 ,18 ,25 ,12 ,8 ,2 ,0 ,111 ,1 ,2 ,13 ,4 ,1 ,7 ,12 ,6 ,11 
2021-02-07,371 ,144 ,9 ,12 ,17 ,10 ,6 ,1 ,1 ,112 ,6 ,1 ,14 ,0 ,4 ,1 ,4 ,2 ,27 
2021-02-08,288 ,112 ,9 ,21 ,18 ,7 ,4 ,1 ,1 ,83 ,4 ,0 ,10 ,0 ,0 ,6 ,4 ,0 ,8 
2021-02-09,303 ,90 ,9 ,9 ,16 ,8 ,2 ,3 ,1 ,126 ,3 ,3 ,5 ,3 ,0 ,5 ,7 ,2 ,11 
2021-02-10,444 ,175 ,19 ,16 ,20 ,14 ,0 ,0 ,1 ,169 ,5 ,2 ,2 ,2 ,2 ,2 ,9 ,0 ,6 
2021-02-11,504 ,183 ,29 ,13 ,25 ,13 ,3 ,2 ,0 ,188 ,11 ,4 ,1 ,7 ,0 ,1 ,5 ,4 ,15 
2021-02-12,403 ,158 ,27 ,12 ,43 ,6 ,1 ,0 ,2 ,105 ,6 ,6 ,13 ,2 ,4 ,4 ,4 ,4 ,6 
2021-02-13,362 ,136 ,27 ,14 ,30 ,3 ,5 ,2 ,5 ,99 ,2 ,5 ,15 ,5 ,0 ,5 ,4 ,0 ,5 
2021-02-14,326 ,152 ,15 ,3 ,19 ,2 ,2 ,3 ,2 ,80 ,5 ,5 ,12 ,6 ,2 ,5 ,6 ,0 ,7 
2021-02-15,343 ,150 ,15 ,13 ,12 ,3 ,8 ,4 ,0 ,102 ,1 ,0 ,9 ,4 ,5 ,8 ,3 ,0 ,6 
2021-02-16,457 ,161 ,19 ,12 ,21 ,2 ,4 ,7 ,0 ,134 ,5 ,7 ,58 ,5 ,2 ,3 ,8 ,1 ,8 
2021-02-17,621 ,258 ,19 ,14 ,21 ,3 ,7 ,9 ,2 ,154 ,3 ,6 ,75 ,6 ,15 ,15 ,8 ,0 ,6 
2021-02-18,621 ,185 ,28 ,9 ,17 ,16 ,12 ,6 ,1 ,241 ,4 ,17 ,28 ,6 ,4 ,23 ,7 ,5 ,12 
2021-02-19,561 ,180 ,16 ,11 ,38 ,4 ,4 ,12 ,1 ,189 ,7 ,18 ,24 ,3 ,10 ,22 ,9 ,3 ,10 
2021-02-20,447 ,122 ,14 ,9 ,37 ,5 ,2 ,1 ,0 ,170 ,5 ,16 ,12 ,8 ,10 ,19 ,8 ,2 ,7 
